Year,Cause,Sex,Deaths2,Deaths3,Deaths4,Deaths5,Deaths6,Deaths7,Deaths8,Deaths9,Deaths10,Deaths11,Deaths12,Deaths13,Deaths14,Deaths15,Deaths16,Deaths17,Deaths18,Deaths19,Deaths20,Deaths21,Deaths22,Deaths23,Deaths24,Deaths25,Deaths26,IM_Deaths1,IM_Deaths2,IM_Deaths3,IM_Deaths4
1995,B050,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1995,B051,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,2,0,0,,,0,0,0,0,0
1995,B051,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,,,0,0,0,0,0
1995,B052,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,,,0,0,0,0,0
1995,B052,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,,,0,0,0,0,0
1995,B053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1995,B053,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1995,B054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1995,B054,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1995,B059,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,,,0,0,0,0,0
1995,B059,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,0,0,0,0
1995,B06,1,3,0,1,0,0,0,0,0,1,3,4,2,2,3,3,1,2,4,6,3,4,3,,,0,2,1,0,0
1995,B06,2,1,0,0,0,0,0,0,0,0,0,2,0,0,1,2,1,1,0,2,2,7,8,,,0,1,0,0,0
1995,B060,1,3,0,1,0,0,0,0,0,1,3,4,2,1,3,3,1,2,4,5,3,3,2,,,0,2,1,0,0
1995,B060,2,1,0,0,0,0,0,0,0,0,0,2,0,0,1,2,1,0,0,2,2,6,7,,,0,1,0,0,0
1995,B061,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0
1995,B061,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0
1995,B069,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,0,0,0,0,0
1995,B069,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,0,0,0,0,0
1995,B07,1,77,1,6,3,3,9,13,14,30,63,158,218,187,172,166,144,144,218,238,242,158,131,,,0,1,0,8,68
1995,B07,2,44,5,2,4,5,14,13,17,20,36,68,106,116,115,159,142,158,184,225,221,151,177,,,0,0,0,10,34
1995,B070,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0
1995,B070,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1995,B071,1,70,1,3,2,1,5,10,13,19,37,86,144,109,90,91,83,92,134,143,154,99,55,,,0,1,0,8,61
1995,B071,2,35,5,1,3,3,9,11,11,16,17,33,44,52,53,78,69,86,97,133,117,77,93,,,0,0,0,9,26
1995,B072,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1995,B072,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1995,B073,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,0,0,0,0,0
1995,B073,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0
1995,B074,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1995,B074,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1995,B075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,0,0,0,0
1995,B075,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1995,B076,1,0,0,0,0,0,0,0,0,1,0,1,0,0,3,1,4,2,0,2,0,0,1,,,0,0,0,0,0
1995,B076,2,0,0,0,0,0,0,0,1,1,2,1,0,0,2,4,0,1,0,0,0,1,0,,,0,0,0,0,0
1995,B077,1,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2,2,4,8,15,16,10,13,,,0,0,0,0,0
1995,B077,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,3,9,6,15,14,14,,,0,0,0,0,0
1995,B078,1,0,0,0,0,0,0,0,0,0,0,0,0,2,6,6,11,6,14,15,16,18,12,,,0,0,0,0,0
1995,B078,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,4,5,12,11,25,14,8,,,0,0,0,0,0
1995,B079,1,7,0,3,1,2,4,3,1,10,26,71,72,73,72,66,43,39,62,63,56,30,50,,,0,0,0,0,7
1995,B079,2,9,0,1,1,2,3,2,5,3,17,34,61,63,57,68,68,63,66,75,64,44,62,,,0,0,0,1,8
1995,B08,1,0,0,0,0,0,0,1,6,12,16,18,79,160,296,509,582,690,839,769,589,414,347,,,0,0,0,0,0
1995,B08,2,0,0,1,0,1,0,2,2,1,10,14,29,47,83,129,206,267,369,410,363,336,463,,,0,0,0,0,0
1995,B09,1,2,3,2,4,1,4,5,18,41,103,250,559,1326,2287,3374,4880,7262,9776,11659,10443,8202,6785,,,1,0,0,0,2
1995,B09,2,3,4,8,2,0,4,5,20,34,93,191,422,749,1320,2023,2938,4375,6615,9003,9718,9596,12504,,,3,1,0,0,2
1995,B090,1,0,0,0,0,0,0,0,0,2,2,21,54,193,341,569,822,1102,1432,1491,1142,752,410,,,0,0,0,0,0
1995,B090,2,0,0,0,0,0,0,0,0,0,4,2,19,26,61,115,163,256,368,416,404,393,408,,,1,0,0,0,0
1995,B091,1,0,0,0,0,0,0,0,1,9,18,36,98,170,313,434,571,816,1074,1338,1251,998,883,,,0,0,0,0,0
1995,B091,2,0,0,0,0,0,0,0,1,7,20,45,86,105,168,199,272,364,548,769,855,939,1257,,,0,0,0,0,0
1995,B092,1,0,0,0,0,0,0,0,0,0,2,3,8,26,24,39,37,58,90,107,97,60,47,,,0,0,0,0,0
1995,B092,2,0,0,0,0,0,0,1,0,0,2,6,3,11,19,27,36,46,62,66,69,60,69,,,0,0,0,0,0
1995,B093,1,0,0,0,0,0,0,3,5,17,36,87,164,351,616,935,1491,2275,3298,4083,3946,3360,3037,,,0,0,0,0,0
1995,B093,2,2,0,0,0,0,0,0,6,9,42,74,159,325,513,806,1167,1649,2562,3603,4098,4245,5904,,,2,1,0,0,1
1995,B094,1,0,0,0,0,0,0,0,3,3,10,32,49,109,173,251,362,513,707,764,642,505,434,,,0,0,0,0,0
1995,B094,2,0,0,0,0,0,0,0,0,2,7,26,40,70,99,137,214,309,435,582,574,570,841,,,0,0,0,0,0
1995,B095,1,2,3,2,3,1,4,2,2,4,11,22,45,138,199,218,278,468,555,581,466,317,158,,,0,0,0,0,2
1995,B095,2,1,4,8,2,0,2,3,9,6,6,6,18,27,35,61,97,147,238,253,278,182,148,,,0,0,0,0,1
1995,B096,1,0,0,0,0,0,0,0,0,4,7,26,89,235,446,705,961,1443,1912,2338,2022,1470,1167,,,1,0,0,0,0
1995,B096,2,0,0,0,0,0,0,0,0,2,4,16,59,115,280,452,687,1145,1683,2336,2431,2192,2538,,,0,0,0,0,0
1995,B099,1,0,0,0,1,0,0,0,7,2,17,23,52,104,175,223,358,587,708,957,877,740,649,,,0,0,0,0,0
1995,B099,2,0,0,0,0,0,2,1,4,8,8,16,38,70,145,226,302,459,719,978,1009,1015,1339,,,0,0,0,0,0
1995,B10,1,2,0,1,0,0,3,3,12,16,29,139,437,1172,2610,4965,7755,11945,17102,18970,15082,9746,5772,,,2,1,0,0,1
1995,B10,2,1,1,0,0,0,3,2,6,7,25,110,359,741,1734,3047,4645,6973,9863,11495,9881,6823,4896,,,3,0,0,0,1
1995,B100,1,0,0,0,0,0,0,0,0,1,1,0,14,50,135,228,300,422,548,485,429,287,181,,,0,0,0,0,0
1995,B100,2,0,0,0,0,0,0,0,0,0,1,3,3,8,30,41,63,107,133,156,126,71,48,,,0,0,0,0,0
1995,B101,1,2,0,0,0,0,3,3,8,9,22,133,401,1092,2447,4694,7388,11434,16435,18349,14531,9373,5530,,,2,1,0,0,1
1995,B101,2,0,1,0,0,0,1,2,4,5,18,100,345,725,1682,2987,4549,6826,9688,11257,9681,6697,4773,,,3,0,0,0,0
1995,B109,1,0,0,1,0,0,0,0,4,6,6,6,22,30,28,43,67,89,119,136,122,86,61,,,0,0,0,0,0
1995,B109,2,1,0,0,0,0,2,0,2,2,6,7,11,8,22,19,33,40,42,82,74,55,75,,,0,0,0,0,1
1995,B11,1,3,6,1,7,10,25,45,104,126,136,214,289,431,563,590,686,825,1001,1030,1023,789,713,,,3,0,0,0,3
1995,B11,2,1,1,0,5,1,13,42,64,80,193,578,1414,2249,3380,3871,4013,4553,5655,6351,5942,5081,6103,,,1,0,0,0,1
1995,B110,1,1,0,0,0,1,12,29,61,55,30,28,14,27,32,32,53,41,56,62,64,57,38,,,0,0,0,0,1
1995,B110,2,1,0,0,2,0,5,30,32,24,21,14,16,18,27,17,21,26,35,52,83,45,66,,,0,0,0,0,1
1995,B111,1,0,0,0,0,1,0,1,9,18,43,98,184,260,344,326,366,459,512,551,491,358,274,,,2,0,0,0,0
1995,B111,2,0,0,0,0,0,1,2,1,17,31,80,126,149,165,169,190,200,266,292,305,287,329,,,0,0,0,0,0
1995,B112,1,0,0,0,1,0,0,0,1,3,7,22,17,36,59,91,102,129,165,161,185,180,224,,,0,0,0,0,0
1995,B112,2,0,0,0,0,0,1,2,0,0,2,1,5,3,12,26,25,46,71,66,104,96,228,,,0,0,0,0,0
1995,B113,2,0,0,0,0,0,0,0,1,11,102,446,1205,1998,3051,3529,3624,4117,5065,5699,5202,4474,5319,,,1,0,0,0,0
1995,B119,1,2,6,1,6,8,13,15,33,50,56,66,74,108,128,141,165,196,268,256,283,194,177,,,1,0,0,0,2
1995,B119,2,0,1,0,3,1,6,8,30,28,37,37,62,81,125,130,153,164,218,242,248,179,161,,,0,0,0,0,0
1995,B12,1,1,1,1,5,1,6,3,23,36,43,85,166,286,529,937,1595,2971,5290,8133,9616,9402,10308,,,0,0,0,0,1
1995,B12,2,2,1,5,0,9,12,11,15,45,135,335,605,974,1433,1809,2246,2883,4026,4985,4880,4364,4931,,,2,0,1,0,1
1995,B120,2,0,0,0,0,0,0,0,2,19,80,210,328,455,469,432,364,349,379,395,356,324,341,,,0,0,0,0,0
1995,B121,2,0,0,0,0,0,0,0,0,1,3,3,3,0,1,0,0,0,0,0,1,0,0,,,0,0,0,0,0
1995,B122,2,0,0,0,0,0,0,0,2,1,3,15,38,80,174,241,326,576,847,1051,1025,867,991,,,0,0,0,0,0
1995,B123,2,0,0,0,0,0,1,3,6,15,37,78,172,314,582,817,1085,1318,1816,2182,2035,1596,1466,,,1,0,0,0,0
1995,B124,1,0,0,0,0,0,0,0,5,0,2,1,9,27,78,252,671,1626,3359,5723,7065,7329,8328,,,0,0,0,0,0
1995,B125,1,0,0,0,0,0,0,0,14,28,28,56,57,36,22,19,9,9,14,11,5,5,1,,,0,0,0,0,0
1995,B126,1,0,0,0,0,0,0,1,0,0,3,9,29,56,101,165,283,487,890,1290,1455,1330,1422,,,0,0,0,0,0
1995,B126,2,0,0,0,0,0,1,0,0,0,3,3,7,20,43,52,114,163,310,462,611,706,1067,,,1,0,0,0,0
1995,B129,1,1,1,1,5,1,6,2,4,8,10,19,71,167,328,501,632,849,1027,1109,1091,738,557,,,0,0,0,0,1
1995,B129,2,2,1,5,0,9,10,8,5,9,9,26,57,105,164,267,357,477,674,895,852,871,1066,,,0,0,1,0,1
1995,B13,1,17,27,29,42,44,118,92,78,124,167,307,520,720,1185,1570,2096,2743,3807,4321,3680,2793,2108,,,1,1,3,2,11
1995,B13,2,15,10,20,30,33,111,61,51,57,110,227,398,580,861,1143,1458,2050,2959,3661,3697,3465,4090,,,0,0,1,1,13
1995,B130,1,7,16,10,26,21,79,71,58,73,92,188,264,314,514,498,595,689,833,816,635,394,197,,,1,0,2,0,5
1995,B130,2,9,4,6,15,17,77,47,36,32,61,128,171,224,316,341,414,533,700,788,681,456,331,,,0,0,1,0,8
1995,B139,1,10,11,19,16,23,39,21,20,51,75,119,256,406,671,1072,1501,2054,2974,3505,3045,2399,1911,,,0,1,1,2,6
1995,B139,2,6,6,14,15,16,34,14,15,25,49,99,227,356,545,802,1044,1517,2259,2873,3016,3009,3759,,,0,0,0,1,5
1995,B14,1,11,27,32,18,28,143,139,187,226,342,535,668,872,1048,1349,1708,2527,3629,4592,4480,3507,2819,,,0,0,0,1,10
1995,B14,2,12,18,22,16,10,81,92,105,146,191,279,364,494,674,867,1249,1777,2703,3851,4283,3913,4331,,,2,0,1,0,11
1995,B140,1,0,0,0,0,0,0,1,16,44,64,75,70,56,57,55,54,35,57,78,51,51,35,,,0,0,0,0,0
1995,B140,2,0,0,0,0,0,1,0,19,19,34,36,40,43,35,26,29,36,48,69,90,60,47,,,0,0,0,0,0
1995,B141,1,10,24,30,15,24,121,117,124,127,154,189,213,290,328,402,555,898,1307,1797,1811,1442,1251,,,0,0,0,1,9
1995,B141,2,12,18,22,14,8,75,83,73,96,110,131,162,197,266,284,389,576,795,1176,1357,1363,1710,,,2,0,1,0,11
1995,B149,1,1,3,2,3,4,22,21,47,55,124,271,385,526,663,892,1099,1594,2265,2717,2618,2014,1533,,,0,0,0,0,1
1995,B149,2,0,0,0,2,2,5,9,13,31,47,112,162,254,373,557,831,1165,1860,2606,2836,2490,2574,,,0,0,0,0,0
1995,B15,1,14,3,3,0,2,7,4,6,9,13,9,9,16,14,27,17,41,45,79,97,75,79,,,0,3,0,3,8
1995,B15,2,12,2,0,1,1,6,5,4,5,7,11,17,31,32,37,33,41,86,108,132,147,212,,,0,4,1,1,6
1995,B150,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,4,0,1,,,0,0,0,0,0
1995,B150,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,1,,,0,0,0,0,0
1995,B151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1995,B151,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1995,B152,2,0,0,0,0,0,0,0,0,0,0,1,5,5,3,4,0,1,3,3,2,0,1,,,0,0,0,0,0
1995,B153,2,0,0,0,0,0,0,1,0,0,0,0,1,2,1,1,0,1,1,2,2,4,4,,,0,0,0,0,0
1995,B154,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,,,0,0,0,0,0
1995,B154,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,,,0,0,0,0,0
1995,B155,1,0,0,1,0,0,2,0,1,3,9,4,4,8,9,16,9,28,27,51,63,48,50,,,0,0,0,0,0
1995,B155,2,0,1,0,1,0,3,3,1,2,2,1,4,14,14,18,22,27,61,76,100,110,154,,,0,0,0,0,0
1995,B156,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1995,B156,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0
1995,B159,1,14,3,2,0,2,4,4,5,6,4,4,4,7,4,11,8,13,17,26,29,27,28,,,0,3,0,3,8
1995,B159,2,12,1,0,0,1,3,1,3,3,5,8,6,10,14,13,11,12,17,25,27,33,51,,,0,4,1,1,6
1995,B16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,,,0,0,0,0,0
1995,B16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,,,0,0,0,0,0
1995,B17,1,29,6,10,5,6,14,27,22,20,44,70,81,80,102,135,154,207,321,352,401,387,426,,,0,6,7,1,15
1995,B17,2,19,3,5,4,3,23,19,17,19,18,38,55,42,73,82,112,199,237,379,468,588,949,,,0,7,0,3,9
1995,B18,1,211,62,45,40,31,103,91,144,501,2808,7581,9376,8380,6031,4154,3460,3592,4381,5016,5019,4167,4133,,,8,24,34,26,127
1995,B18,2,158,70,47,27,29,96,91,105,349,982,1795,2082,1935,1660,1610,2077,2918,4347,5894,6304,6681,10558,,,2,15,31,23,89
1995,B180,1,1,0,0,0,0,0,0,0,2,4,12,14,5,6,7,11,15,12,26,33,49,98,,,0,0,0,0,1
1995,B180,2,0,0,0,0,0,0,0,2,4,4,10,9,15,10,19,12,27,51,77,124,179,446,,,0,0,0,0,0
1995,B181,1,0,1,1,1,2,4,5,29,54,119,226,430,646,954,1338,1776,2394,3437,4127,4222,3416,2942,,,0,0,0,0,0
1995,B181,2,0,0,0,0,1,2,6,18,35,89,180,324,444,679,1025,1579,2439,3660,5007,5204,5293,7144,,,1,0,0,0,0
1995,B182,1,2,1,0,0,0,0,0,0,2,2,8,17,32,65,97,108,158,166,223,165,104,101,,,0,0,1,0,1
1995,B182,2,0,0,0,0,0,0,0,0,0,1,0,3,3,18,29,49,66,138,181,245,251,264,,,0,0,0,0,0
1995,B183,1,0,0,0,0,0,1,0,5,25,38,57,70,94,113,91,98,65,75,63,27,17,10,,,0,0,0,0,0
1995,B183,2,0,0,0,0,0,0,0,7,5,22,30,60,80,91,90,100,98,106,127,88,63,39,,,0,0,0,0,0
1995,B184,1,33,29,21,28,18,63,40,33,344,2548,7071,8626,7370,4674,2442,1279,724,381,156,46,11,5,,,8,0,0,1,32
1995,B184,2,23,45,28,20,21,60,26,23,229,788,1487,1571,1293,747,316,198,119,87,57,14,8,5,,,0,1,0,0,22
1995,B185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1995,B185,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1995,B189,1,175,31,23,11,11,35,46,77,74,97,207,219,233,219,179,188,236,310,421,526,570,977,,,0,24,33,25,93
1995,B189,2,135,25,19,7,7,34,59,55,76,78,88,115,100,115,131,139,169,305,445,629,887,2660,,,1,14,31,23,67
1995,B19,1,3,2,1,2,1,2,1,0,4,5,6,13,8,18,14,30,39,54,104,140,236,510,,,0,1,0,0,2
1995,B19,2,4,0,0,0,0,0,1,1,1,1,4,4,7,14,18,22,32,70,135,233,393,1451,,,0,0,0,0,4
1995,B190,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,5,9,,,0,0,0,0,0
1995,B190,2,0,0,0,0,0,0,0,1,1,0,1,0,0,2,1,4,1,3,2,7,9,20,,,0,0,0,0,0
1995,B191,1,0,1,0,0,0,1,0,0,0,0,2,5,1,3,2,6,5,6,13,11,22,25,,,0,0,0,0,0
1995,B191,2,1,0,0,0,0,0,0,0,0,1,2,2,1,2,0,5,5,8,12,20,15,51,,,0,0,0,0,1
1995,B192,1,2,1,0,2,1,0,1,0,2,4,2,8,6,13,11,20,31,45,83,124,200,451,,,0,1,0,0,1
1995,B192,2,3,0,0,0,0,0,0,0,0,0,1,2,6,9,15,12,24,57,118,197,363,1332,,,0,0,0,0,3
1995,B193,1,1,0,0,0,0,1,0,0,1,0,1,0,1,2,1,3,3,3,7,4,9,25,,,0,0,0,0,1
1995,B193,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,2,2,3,9,6,48,,,0,0,0,0,0
1995,B20,1,37,18,5,7,6,23,27,27,71,74,79,126,137,141,134,170,227,434,626,725,751,952,,,0,8,6,7,16
1995,B20,2,42,10,14,7,2,22,25,36,51,55,67,109,121,96,130,134,217,311,493,739,893,1826,,,0,6,8,8,20
1995,B200,1,18,13,4,4,4,15,19,19,52,46,47,56,52,47,42,50,61,127,182,224,297,476,,,0,5,3,3,7
1995,B200,2,16,7,9,6,1,16,24,27,35,34,32,56,54,37,45,53,85,103,191,307,412,1151,,,0,3,3,1,9
1995,B209,1,19,5,1,3,2,8,8,8,19,28,32,70,85,94,92,120,166,307,444,501,454,476,,,0,3,3,4,9
1995,B209,2,26,3,5,1,1,6,1,9,16,21,35,53,67,59,85,81,132,208,302,432,481,675,,,0,3,5,7,11
1995,B21,1,2,2,1,1,2,6,18,45,79,161,422,673,954,954,811,725,844,928,1239,1924,2582,4568,,,11,0,0,0,2
1995,B21,2,7,1,0,3,0,3,9,15,24,63,138,257,316,266,230,219,318,480,1009,2107,4196,14102,,,3,4,0,1,2
1995,B210,1,0,0,0,0,0,0,0,0,0,0,1,0,2,6,13,24,64,182,471,973,1445,2491,,,0,0,0,0,0
1995,B210,2,0,0,0,0,0,0,0,0,0,0,0,1,0,3,8,30,81,168,504,1245,2439,7937,,,1,0,0,0,0
1995,B211,1,0,0,0,0,0,0,0,0,1,1,9,9,6,13,3,7,8,11,19,17,19,41,,,0,0,0,0,0
1995,B211,2,0,0,0,0,0,1,0,0,0,0,1,5,4,5,4,2,7,17,27,26,38,122,,,0,0,0,0,0
1995,B212,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,2,3,4,9,3,,,0,0,0,0,0
1995,B212,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,1,8,3,11,7,12,18,,,0,0,0,0,0
1995,B213,1,1,0,0,0,0,0,0,1,1,1,13,23,38,38,39,47,70,159,309,522,724,1396,,,1,0,0,0,1
1995,B213,2,0,0,0,0,0,0,0,0,4,1,5,10,8,9,11,11,32,87,238,490,1177,4183,,,0,0,0,0,0
1995,B214,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,1,2,1,7,7,7,7,,,0,0,0,0,0
1995,B214,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,2,2,2,5,4,14,,,0,0,0,0,0
1995,B215,1,0,0,0,0,0,0,0,0,7,28,144,288,545,641,589,510,544,436,281,176,69,38,,,5,0,0,0,0
1995,B215,2,0,0,0,0,0,0,0,0,0,12,49,115,160,154,136,115,122,121,83,50,27,20,,,1,0,0,0,0
1995,B216,1,0,0,0,0,0,0,0,1,4,19,36,55,65,26,17,7,2,2,0,1,1,1,,,1,0,0,0,0
1995,B216,2,1,0,0,0,0,0,0,1,2,2,10,18,15,7,4,4,1,1,1,0,0,1,,,0,1,0,0,0
1995,B217,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,,,0,0,0,0,0
1995,B217,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,,,0,0,0,0,0
1995,B218,1,1,1,0,0,1,6,13,13,14,16,23,16,24,14,18,20,17,25,19,15,8,5,,,0,0,0,0,1
1995,B218,2,0,1,0,2,0,1,5,5,4,10,12,19,12,9,11,14,14,10,12,11,9,9,,,0,0,0,0,0
1995,B219,1,0,1,1,1,1,0,5,30,52,94,195,282,272,214,129,107,135,110,130,207,300,586,,,4,0,0,0,0
1995,B219,2,6,0,0,1,0,1,4,9,14,35,61,87,116,79,54,41,51,71,130,272,488,1798,,,1,3,0,1,2
1995,B22,1,253,100,62,51,40,152,173,250,274,213,279,412,462,572,627,766,990,1617,2660,3859,4481,4936,,,2,5,9,26,213
1995,B22,2,220,72,55,46,28,126,134,123,120,136,205,281,406,498,556,629,925,1454,2426,3773,5359,10357,,,1,2,6,17,195
1995,B220,1,63,14,3,2,4,10,9,9,13,14,17,20,22,26,28,24,28,29,22,21,16,14,,,0,1,4,14,44
1995,B220,2,58,8,3,2,1,5,4,7,9,8,9,15,11,25,9,14,28,21,26,22,28,40,,,0,0,1,6,51
1995,B221,1,0,0,0,0,0,0,0,1,1,0,0,3,4,5,15,41,94,278,814,1431,1740,1750,,,0,0,0,0,0
1995,B221,2,0,0,0,0,0,0,0,0,0,0,2,0,2,4,7,21,52,162,439,880,1265,1809,,,0,0,0,0,0
1995,B222,1,79,31,19,16,9,36,25,18,21,33,56,85,122,156,224,304,423,758,1176,1819,2230,2772,,,2,0,1,3,75
1995,B222,2,70,27,21,17,4,29,30,14,11,21,32,42,79,131,179,246,424,720,1328,2248,3485,7787,,,0,0,1,2,67
1995,B223,1,0,0,0,0,0,0,2,0,3,6,18,41,63,84,99,92,85,109,91,47,35,14,,,0,0,0,0,0
1995,B223,2,0,0,0,0,0,0,0,0,3,12,31,61,150,154,165,144,157,156,146,108,70,34,,,0,0,0,0,0
1995,B224,1,18,14,16,15,15,61,66,63,63,35,33,45,33,38,35,33,44,52,59,69,49,57,,,0,0,0,0,18
1995,B224,2,8,8,15,14,7,51,63,58,36,23,28,27,28,19,16,19,22,43,43,40,61,98,,,1,0,1,0,7
1995,B225,1,5,3,4,1,2,11,14,23,42,45,66,80,63,68,48,45,40,44,55,42,38,24,,,0,0,0,0,5
1995,B225,2,6,3,1,3,4,11,6,19,29,35,38,54,35,45,29,26,37,35,43,36,65,50,,,0,0,0,0,6
1995,B229,1,88,38,20,17,10,34,57,136,131,80,89,138,155,195,178,227,276,347,443,430,373,305,,,0,4,4,9,71
1995,B229,2,78,26,15,10,12,30,31,25,32,37,65,82,101,120,151,159,205,317,401,439,385,539,,,0,2,3,9,64
1995,B23,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,1,1,1,0,3,,,0,0,0,0,2
1995,B23,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,1,0,0,3,1,7,,,0,0,0,0,0
1995,B230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,,0,0,0,0,0
1995,B230,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,0,0,0,0,0
1995,B231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1995,B231,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1995,B232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,,,0,0,0,0,0
1995,B232,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,,,0,0,0,0,0
1995,B233,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1
1995,B233,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,0,0,0,0,0
1995,B234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1995,B234,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
1995,B235,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,,0,0,0,0,0
1995,B235,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0
